term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
GML,3.2051282051282053,0.2907141080406459,1.0,-0.009009807087244899,0.011130850294023262,['Gardnerella'],1
NLRP3,1.3986013986013985,0.531421063923727,1.0,-0.016483702284533164,0.010421006604646852,['Gardnerella'],1
CSF3,8.547008547008547,0.12925980507509166,0.8582845434050761,-0.0001598690908845178,0.00032708111413939597,['Gardnerella'],1
MYD88,0.8271298593879239,1.0,1.0,-0.763220748836416,-0.0,['Gardnerella'],1
CFB,0.9737098344693281,1.0,1.0,-1.4388551675841212,-0.0,['Streptomyces'],1
CCL2,0.9861932938856016,1.0,1.0,-0.698770987046605,-0.0,['Gardnerella'],1
MME,2.849002849002849,0.31897449801086775,1.0,0.00012384779025774155,-0.00014151394967619113,['Streptomyces'],1
NPR1,11.834319526627219,0.018709133255976756,0.8582845434050761,0.001905941814587432,-0.0075832535393535,"['Ralstonia', 'Agrobacterium']",2
OCM,2.4813895781637716,0.35479319698393075,1.0,0.02922786545614961,-0.03028650467501419,['Streptomyces'],1
ZEB1,10.989010989010989,0.10491676279059474,0.8582845434050761,0.01427047061009959,-0.032174031485540315,['Streptomyces'],1
FGF21,9.615384615384615,0.11717817699887885,0.8582845434050761,0.02378021519626413,-0.05098619921092575,['Agrobacterium'],1
GRB2,6.410256410256411,0.1644538319574086,0.8739158177571381,0.056296882590979924,-0.10162293298514462,['Streptomyces'],1
TYR,4.524886877828054,0.21976804667534328,0.9058388077708059,0.07200009384097938,-0.10909329097914909,['Streptomyces'],1
XIAP,3.3444816053511706,0.28101683998590665,1.0,0.0964597405043552,-0.1224402728618323,['Streptomyces'],1
TTN,6.993006993006993,0.15289489287365052,0.8738792543800648,0.0746731722724118,-0.1402365586605486,['Streptomyces'],1
GH2,3.9447731755424065,0.11263373423271793,0.8582845434050761,0.06699796891369592,-0.1462977038699977,"['Streptomyces', 'Agrobacterium']",2
FN1,12.820512820512821,0.09247270586801282,0.8582845434050761,0.06992736883621621,-0.16648599917215348,['Bradyrhizobium'],1
UGDH,15.384615384615385,0.07984310137714944,0.8582845434050761,0.06773007910187213,-0.17120076575077522,['Bradyrhizobium'],1
FEN1,5.128205128205129,0.19812816161259564,0.9003279711441625,0.1126745944001232,-0.18240227299548953,['Bradyrhizobium'],1
EPO,10.256410256410257,0.02374049967199525,0.8582845434050761,0.04905417894853957,-0.1834907295781485,"['Streptomyces', 'Agrobacterium']",2
BMP7,19.23076923076923,0.008443524312445076,0.8582845434050761,0.039371704337062156,-0.18797451255422457,"['Streptomyces', 'Bradyrhizobium']",2
CLPX,1.5384615384615385,0.49943203301694084,1.0,0.27759115750916546,-0.19272703263041682,['Streptomyces'],1
IL11,5.128205128205129,0.19812816161259564,0.9003279711441625,0.12954800917826179,-0.20971765163176528,['Streptomyces'],1
IL15,2.262443438914027,0.3803308911991827,1.0,0.2322043635745627,-0.2244751252668797,['Streptomyces'],1
BRCA1,4.273504273504273,0.23035258867772176,0.9114874739678468,0.15952948430728367,-0.23421227908148853,['Streptomyces'],1
NRAS,15.384615384615385,0.07984310137714944,0.8582845434050761,0.0931487167431669,-0.23545124775576165,['Streptomyces'],1
STX2,2.4813895781637716,0.35479319698393075,1.0,0.2367107257354398,-0.24528443626402405,['Agrobacterium'],1
ADAM17,4.048582995951417,0.24078343452279985,0.9354909268771016,0.17279181668210344,-0.2460309001766083,['Streptomyces'],1
HPR,3.1397174254317113,0.15904581546774058,0.8739158177571381,0.13480352921448524,-0.24784477712973435,"['Ralstonia', 'Streptomyces']",2
TERT,4.048582995951417,0.24078343452279985,0.9354909268771016,0.2172293700919553,-0.3093036377228901,['Agrobacterium'],1
ICAM1,2.699055330634278,0.1978888894957062,0.9003279711441625,0.1950559990440227,-0.3160003873698241,"['Gardnerella', 'Streptomyces']",2
SKP1,10.989010989010989,0.021163342106381395,0.8582845434050761,0.08258364701367046,-0.31839999082880543,"['Ralstonia', 'Agrobacterium']",2
FDX1,8.547008547008547,0.12925980507509166,0.8582845434050761,0.1568464926660753,-0.32089708702437303,['Streptomyces'],1
SIRT4,15.384615384615385,0.07984310137714944,0.8582845434050761,0.12939018494889284,-0.3270585098618701,['Streptomyces'],1
TXN,10.989010989010989,0.10491676279059474,0.8582845434050761,0.16515741565945574,-0.37236192391140177,['Streptomyces'],1
GAPDH,4.1356492969396195,0.01633476746842395,0.8582845434050761,0.0954030740820979,-0.3925320815483501,"['Gardnerella', 'Ralstonia', 'Streptomyces', 'Agrobacterium', 'Kocuria']",5
C4A,4.524886877828054,0.09087630272232852,0.8582845434050761,0.16599938619401602,-0.3981090252491454,"['Ralstonia', 'Streptomyces']",2
XYLB,7.444168734491315,0.013128080304107436,0.8582845434050761,0.0928717182614615,-0.40241332315783634,"['Kocuria', 'Ralstonia', 'Streptomyces']",3
SIGIRR,9.615384615384615,0.11717817699887885,0.8582845434050761,0.19198100427761436,-0.4116187195122519,['Gardnerella'],1
PDCL,10.989010989010989,0.10491676279059474,0.8582845434050761,0.18576591907686824,-0.4188256079718581,['Ralstonia'],1
STAT1,1.6025641025641026,0.4859881167249702,1.0,0.6249329013162908,-0.45093352513090146,['Streptomyces'],1
CYP1A2,5.128205128205129,0.19812816161259564,0.9003279711441625,0.28139825024592785,-0.4555390745809038,['Agrobacterium'],1
DPT,4.524886877828054,0.21976804667534328,0.9058388077708059,0.3070736904975473,-0.4652727195533668,['Streptomyces'],1
APP,2.7472527472527473,0.1929829076746779,0.9003279711441625,0.28775988447058165,-0.4734092257768881,"['Ralstonia', 'Streptomyces']",2
SMAD2,2.6525198938992043,0.33714301512029915,1.0,0.4457804569162288,-0.48467393761033967,['Streptomyces'],1
SYK,2.0242914979757085,0.41270971250254934,1.0,0.557222460095153,-0.4931478998954459,['Agrobacterium'],1
FOXP3,1.098901098901099,0.6149254731313721,1.0,1.0213330463240327,-0.49662748380173966,['Gardnerella'],1
FOLH1,15.384615384615385,0.07984310137714944,0.8582845434050761,0.19785845988164144,-0.5001252071632344,['Streptomyces'],1
HPX,7.6923076923076925,0.14116445617728643,0.8644642411618588,0.2608152374104075,-0.5106318212490839,['Ralstonia'],1
IL6,1.7889087656529516,0.3401642158316854,1.0,0.47997253484393004,-0.5175672428981148,"['Gardnerella', 'Streptomyces']",2
CEACAM5,2.849002849002849,0.31897449801086775,1.0,0.5155361773734949,-0.5890743832349351,['Agrobacterium'],1
BGN,6.410256410256411,0.1644538319574086,0.8739158177571381,0.329614601686228,-0.594995691350263,['Ralstonia'],1
MCL1,4.524886877828054,0.21976804667534328,0.9058388077708059,0.39288197557809695,-0.5952879419416777,['Streptomyces'],1
ID1,8.547008547008547,0.12925980507509166,0.8582845434050761,0.2951423281926234,-0.6038408112589531,['Agrobacterium'],1
SOCS3,2.262443438914027,0.3803308911991827,1.0,0.6592570034757137,-0.6373127367641341,['Streptomyces'],1
KDR,5.4945054945054945,0.1870678603935078,0.9003279711441625,0.3984963954962981,-0.6679930673319834,['Streptomyces'],1
EHF,5.9171597633136095,0.17584394525101824,0.8938154687462824,0.39276250158517384,-0.6826834224758687,['Streptomyces'],1
SLC2A2,12.820512820512821,0.09247270586801282,0.8582845434050761,0.29056398021809715,-0.6917868550631615,['Streptomyces'],1
SOX2,5.4945054945054945,0.1870678603935078,0.9003279711441625,0.41531909928336386,-0.696192693804248,['Streptomyces'],1
IL1RN,3.4965034965034967,0.2711773832508015,0.9992381514628387,0.5377693647114837,-0.7017794064315724,['Gardnerella'],1
BMP4,4.048582995951417,0.24078343452279985,0.9354909268771016,0.4984095495603489,-0.7096641061454333,['Gardnerella'],1
INF2,3.2733224222585924,0.14952613969562345,0.8738792543800648,0.38544178856905376,-0.7324488845526315,"['Ralstonia', 'Agrobacterium']",2
CDA,6.410256410256411,0.1644538319574086,0.8739158177571381,0.4082226735828792,-0.7368931189659929,['Streptomyces'],1
ABCB1,3.4965034965034967,0.2711773832508015,0.9992381514628387,0.5668531306282906,-0.7397332009785001,['Streptomyces'],1
CYP11A1,9.615384615384615,0.11717817699887885,0.8582845434050761,0.3458018582049306,-0.7414198014791195,['Streptomyces'],1
CCL11,2.4813895781637716,0.35479319698393075,1.0,0.720240778698375,-0.7463280458817962,['Streptomyces'],1
HAMP,1.7094017094017093,0.4650917742401362,1.0,0.9785348250944919,-0.7490884968643661,['Streptomyces'],1
IL18,3.7831021437578816,0.0643383581573876,0.8582845434050761,0.2762872295368678,-0.758021442848616,"['Gardnerella', 'Streptomyces', 'Agrobacterium']",3
IL13,3.9447731755424065,0.11263373423271793,0.8582845434050761,0.3559974413750375,-0.7773610021499537,"['Gardnerella', 'Agrobacterium']",2
SLPI,3.9447731755424065,0.11263373423271793,0.8582845434050761,0.35677002592361384,-0.779048028597692,"['Gardnerella', 'Streptomyces']",2
LBP,1.6722408026755853,0.47215659986333314,1.0,1.040429576538015,-0.7807847251937321,['Gardnerella'],1
FGF2,2.5641025641025643,0.3460319018899766,1.0,0.7474261382647269,-0.7931867850012325,['Streptomyces'],1
FES,3.3812341504649197,0.050640425768452596,0.8582845434050761,0.26600458429276075,-0.7934930298214893,"['Ralstonia', 'Streptomyces', 'Bradyrhizobium', 'Agrobacterium']",4
EGF,2.4813895781637716,0.35479319698393075,1.0,0.7724271375287999,-0.8004046052207227,['Streptomyces'],1
JAK2,3.076923076923077,0.30027137703684337,1.0,0.688540107997533,-0.828360999676478,['Streptomyces'],1
IL1R2,10.989010989010989,0.10491676279059474,0.8582845434050761,0.38235339255115897,-0.8620493623971869,['Gardnerella'],1
LCN2,2.5641025641025643,0.3460319018899766,1.0,0.8286024407791721,-0.8793330503154313,['Gardnerella'],1
LIF,4.524886877828054,0.21976804667534328,0.9058388077708059,0.5811766255892183,-0.8805887234774491,['Gardnerella'],1
DSE,4.8076923076923075,0.20902739048369404,0.9020443763826529,0.5841652352211215,-0.9143879897405618,['Agrobacterium'],1
SPO11,7.6923076923076925,0.14116445617728643,0.8644642411618588,0.47308431589322153,-0.9262185301267717,['Agrobacterium'],1
IGFBP3,6.993006993006993,0.15289489287365052,0.8738792543800648,0.49603978298128526,-0.9315649785206863,['Agrobacterium'],1
IPP,2.5220680958385877,0.21760145841803813,0.9058388077708059,0.6164783888507708,-0.9401850641101183,"['Streptomyces', 'Agrobacterium']",2
SMAD4,5.128205128205129,0.19812816161259564,0.9003279711441625,0.5947341039242022,-0.9627800566867766,['Streptomyces'],1
HMOX1,3.3444816053511706,0.1448041424741477,0.8701781645876351,0.5025860140343341,-0.9711837397884221,"['Streptomyces', 'Bradyrhizobium']",2
CLPP,2.797202797202797,0.18808846029414092,0.9003279711441625,0.5853516894770744,-0.978030710466676,"['Ralstonia', 'Streptomyces']",2
SRR,4.8076923076923075,0.20902739048369404,0.9020443763826529,0.6272257202966147,-0.9817901355915206,['Bradyrhizobium'],1
DEFB1,2.331002331002331,0.3719407872118719,1.0,1.0190642461918389,-1.0078755439673814,['Gardnerella'],1
LCK,5.4945054945054945,0.1870678603935078,0.9003279711441625,0.6012937052597961,-1.007938920109093,['Streptomyces'],1
IVD,2.5641025641025643,0.3460319018899766,1.0,0.9555791031020106,-1.0140837706901142,['Gardnerella'],1
SST,6.993006993006993,0.15289489287365052,0.8738792543800648,0.5462033400465852,-1.0257723678538528,['Agrobacterium'],1
BMX,8.547008547008547,0.12925980507509166,0.8582845434050761,0.5060004613800692,-1.0352419829721395,['Gardnerella'],1
SRP54,4.273504273504273,0.23035258867772176,0.9114874739678468,0.711748783734637,-1.0449498128563546,['Streptomyces'],1
IL5,6.410256410256411,0.1644538319574086,0.8739158177571381,0.5823096636015559,-1.051141967322084,['Gardnerella'],1
SUFU,4.524886877828054,0.21976804667534328,0.9058388077708059,0.7102457783185602,-1.076152060745216,['Kocuria'],1
AOX1,2.197802197802198,0.3886010222985796,1.0,1.2023667892286543,-1.1364796277602511,['Streptomyces'],1
HSPA1A,8.547008547008547,0.12925980507509166,0.8582845434050761,0.5558001409914981,-1.1371286866555754,['Streptomyces'],1
KLF2,7.6923076923076925,0.14116445617728643,0.8644642411618588,0.5966959288948979,-1.1682290188592992,['Streptomyces'],1
CBS,3.3444816053511706,0.08411004754961707,0.8582845434050761,0.47922814876658815,-1.1863912213987737,"['Ralstonia', 'Streptomyces', 'Agrobacterium']",3
HRC,9.049773755656108,0.029246290630727038,0.8582845434050761,0.33707387114733356,-1.190545765483535,"['Ralstonia', 'Agrobacterium']",2
SP9,4.8076923076923075,0.20902739048369404,0.9020443763826529,0.7842795061644193,-1.2276248530348604,['Streptomyces'],1
STAT3,2.699055330634278,0.1978888894957062,0.9003279711441625,0.7655289105545188,-1.2401947823375103,"['Gardnerella', 'Streptomyces']",2
CCR3,3.8461538461538463,0.25106296248903687,0.9552277211860989,0.9170482920931454,-1.2674079903450002,['Streptomyces'],1
GATA3,2.9585798816568047,0.3096908008073565,1.0,1.083533203793384,-1.2700969216731548,['Streptomyces'],1
IL1B,3.911342894393742,0.059753390513808256,0.8582845434050761,0.4665679639115753,-1.3145689296548762,"['Gardnerella', 'Thalassospira', 'Streptomyces']",3
IL10,2.772002772002772,0.08590404118336714,0.8582845434050761,0.5410180084817875,-1.3279419058448312,"['Gardnerella', 'Kocuria', 'Streptomyces', 'Agrobacterium']",4
FOXO3,4.524886877828054,0.21976804667534328,0.9058388077708059,0.8849878470413987,-1.3409182066280585,['Streptomyces'],1
TANK,8.547008547008547,0.12925980507509166,0.8582845434050761,0.6574499470423547,-1.3450971665613276,['Streptomyces'],1
AKT1,3.076923076923077,0.30027137703684337,1.0,1.1325535796778883,-1.3625396756880148,['Streptomyces'],1
C4B,2.4038461538461537,0.36342885209126846,1.0,1.3587299541312465,-1.3752680500612502,['Streptomyces'],1
BDH1,12.820512820512821,0.09247270586801282,0.8582845434050761,0.578228064407987,-1.3766695165925689,['Ralstonia'],1
TEF,9.615384615384615,0.11717817699887885,0.8582845434050761,0.645907790087536,-1.3848648124288463,['Streptomyces'],1
TBP,3.4965034965034967,0.0764372050299877,0.8582845434050761,0.5459097308580715,-1.4036898978276013,"['Agrobacterium', 'Ralstonia', 'Delftia']",3
AARS,5.366726296958855,0.028878131695166072,0.8582845434050761,0.3979315334631736,-1.410536230975999,"['Streptomyces', 'Bradyrhizobium', 'Agrobacterium']",3
SYP,9.615384615384615,0.026436235231831615,0.8582845434050761,0.38987819069203905,-1.416435133056794,"['Gardnerella', 'Ralstonia']",2
AGPS,4.158004158004158,0.10378823179637547,0.8582845434050761,0.6372676969783726,-1.443667954034315,"['Streptomyces', 'Agrobacterium']",2
SPX,5.128205128205129,0.19812816161259564,0.9003279711441625,0.8924502566872503,-1.4447352237815958,['Streptomyces'],1
ARSH,4.273504273504273,0.23035258867772176,0.9114874739678468,0.9852513959450098,-1.446491072885409,['Gardnerella'],1
ATP7B,5.128205128205129,0.19812816161259564,0.9003279711441625,0.9049297624740712,-1.4649375616155629,['Bradyrhizobium'],1
SDHB,6.993006993006993,0.0448698783395316,0.8582845434050761,0.47344769579879636,-1.4695762364401723,"['Streptomyces', 'Agrobacterium']",2
SOS1,10.989010989010989,0.10491676279059474,0.8582845434050761,0.6566633340867133,-1.4805052589753627,['Streptomyces'],1
SDHC,3.8461538461538463,0.25106296248903687,0.9552277211860989,1.073704788530978,-1.4839153401068985,['Streptomyces'],1
RPS3,5.4945054945054945,0.1870678603935078,0.9003279711441625,0.9157562716029554,-1.5350674377737044,['Agrobacterium'],1
HSPB1,8.547008547008547,0.12925980507509166,0.8582845434050761,0.7592418882398364,-1.553356445156553,['Streptomyces'],1
SOX9,9.615384615384615,0.11717817699887885,0.8582845434050761,0.7374053569950012,-1.5810410511700297,['Streptomyces'],1
MAPK14,5.9171597633136095,0.17584394525101824,0.8938154687462824,0.9194962947437177,-1.5982301643258932,['Gardnerella'],1
CYP27B1,9.615384615384615,0.11717817699887885,0.8582845434050761,0.755377632901019,-1.6195746822602102,['Streptomyces'],1
SPTB,5.4945054945054945,0.1870678603935078,0.9003279711441625,0.9696070341237437,-1.6253366006594243,['Gardnerella'],1
SDC1,4.524886877828054,0.21976804667534328,0.9058388077708059,1.0807007277964629,-1.637458962473958,['Ralstonia'],1
LEP,3.663003663003663,0.2611935117887198,0.9764385353496909,1.2249971290229713,-1.6445509550600115,['Streptomyces'],1
ATP7A,8.547008547008547,0.12925980507509166,0.8582845434050761,0.813951146752516,-1.6652878080551732,['Bradyrhizobium'],1
CARS,11.834319526627219,0.018709133255976756,0.8582845434050761,0.4212728236424643,-1.6761364940260155,"['Streptomyces', 'Agrobacterium']",2
HDAC6,4.8076923076923075,0.20902739048369404,0.9020443763826529,1.1002499506030459,-1.7222102238988148,['Streptomyces'],1
KLF4,3.3444816053511706,0.28101683998590665,1.0,1.3597479590913788,-1.7259834026502592,['Streptomyces'],1
ABCA1,4.8076923076923075,0.20902739048369404,0.9020443763826529,1.1084178428639933,-1.7349953438179728,['Streptomyces'],1
SP1,10.989010989010989,0.10491676279059474,0.8582845434050761,0.7839445695468322,-1.7674720023365866,['Streptomyces'],1
MDH2,10.989010989010989,0.10491676279059474,0.8582845434050761,0.7865516752550596,-1.7733499515251212,['Ralstonia'],1
CBL,9.615384615384615,0.11717817699887885,0.8582845434050761,0.8340850579825511,-1.7883280943494517,['Streptomyces'],1
CLPS,4.048582995951417,0.24078343452279985,0.9354909268771016,1.2576087183178384,-1.7906554313676302,['Agrobacterium'],1
KRAS,4.524886877828054,0.21976804667534328,0.9058388077708059,1.1894175679100532,-1.8021848293463032,['Streptomyces'],1
SOD1,8.097165991902834,0.03519287520643434,0.8582845434050761,0.5582401444681769,-1.8683804294941024,"['Streptomyces', 'Agrobacterium']",2
LRRK2,10.989010989010989,0.10491676279059474,0.8582845434050761,0.8549326215941477,-1.9275208111019455,['Streptomyces'],1
SP7,5.305039787798409,0.07047641200680603,0.8582845434050761,0.7297395233121995,-1.935617452349898,"['Streptomyces', 'Agrobacterium']",2
LDHA,4.8076923076923075,0.20902739048369404,0.9020443763826529,1.2476405166145632,-1.9529192001202091,['Streptomyces'],1
MGAM,8.547008547008547,0.12925980507509166,0.8582845434050761,0.9678771202503904,-1.9802097146483857,['Streptomyces'],1
MAP1LC3B,9.615384615384615,0.11717817699887885,0.8582845434050761,0.9237575758734801,-1.9805913191856375,['Streptomyces'],1
CD34,3.8461538461538463,0.11712067230912242,0.8582845434050761,0.9265581535663002,-1.9870507407999045,"['Streptomyces', 'Agrobacterium']",2
GNE,5.128205128205129,0.19812816161259564,0.9003279711441625,1.23055887682154,-1.9920793802900087,['Ralstonia'],1
SBDS,7.6923076923076925,0.038321427196130124,0.8582845434050761,0.6110860877427793,-1.9932076527134046,"['Streptomyces', 'Agrobacterium']",2
GALE,3.663003663003663,0.12621176529150682,0.8582845434050761,0.9818887809969163,-2.0323076115282044,"['Streptomyces', 'Bradyrhizobium']",2
FLT1,15.384615384615385,0.07984310137714944,0.8582845434050761,0.8227310370478054,-2.079610498278901,['Gardnerella'],1
APAF1,4.8076923076923075,0.20902739048369404,0.9020443763826529,1.3534385935073698,-2.118523869853443,['Streptomyces'],1
GHR,9.615384615384615,0.11717817699887885,0.8582845434050761,0.9940487822842491,-2.1312998566507986,['Agrobacterium'],1
CD40,2.6525198938992043,0.20280504054312423,0.9020443763826529,1.3418497450671174,-2.1409348918200224,"['Gardnerella', 'Streptomyces']",2
HECA,8.547008547008547,0.12925980507509166,0.8582845434050761,1.065512845483492,-2.179965662545275,['Ralstonia'],1
SDHA,3.3444816053511706,0.1448041424741477,0.8701781645876351,1.149959481383902,-2.222150872784289,"['Streptomyces', 'Agrobacterium']",2
LTA,10.989010989010989,0.10491676279059474,0.8582845434050761,0.9926593223258342,-2.2380377748946305,['Gardnerella'],1
ENO1,9.615384615384615,0.11717817699887885,0.8582845434050761,1.048154620799508,-2.2473060003397993,['Streptomyces'],1
CRK,5.128205128205129,0.19812816161259564,0.9003279711441625,1.394100006569149,-2.2568264952277617,['Ralstonia'],1
SRC,3.444316877152698,0.0789615238363766,0.8582845434050761,0.9004212164108175,-2.28598450862614,"['Ralstonia', 'Streptomyces', 'Agrobacterium']",3
FECH,15.384615384615385,0.07984310137714944,0.8582845434050761,0.9059697012310953,-2.2900121874134554,['Bradyrhizobium'],1
CRY1,4.273504273504273,0.23035258867772176,0.9114874739678468,1.5769942105487718,-2.315254824239892,['Limnohabitans'],1
ADA,8.547008547008547,0.12925980507509166,0.8582845434050761,1.135248691676868,-2.3226403856089055,['Streptomyces'],1
MCAT,12.820512820512821,0.09247270586801282,0.8582845434050761,0.9849461441263524,-2.345000901145141,['Streptomyces'],1
RPS5,15.384615384615385,0.07984310137714944,0.8582845434050761,0.959062477814988,-2.4242143635740026,['Agrobacterium'],1
GDNF,9.615384615384615,0.11717817699887885,0.8582845434050761,1.1728400474624372,-2.5146389891318477,['Streptomyces'],1
CPB2,15.384615384615385,0.07984310137714944,0.8582845434050761,1.0001093746085419,-2.527968268130645,['Streptomyces'],1
CCR5,4.524886877828054,0.09087630272232852,0.8582845434050761,1.0630916539354966,-2.549565946009618,"['Gardnerella', 'Streptomyces']",2
AGL,8.547008547008547,0.009346471536418589,0.8582845434050761,0.549557362264871,-2.567947672177352,"['Ralstonia', 'Streptomyces', 'Agrobacterium']",3
HAL,10.989010989010989,0.10491676279059474,0.8582845434050761,1.1404019317337548,-2.571136485982838,['Streptomyces'],1
HAS2,12.820512820512821,0.09247270586801282,0.8582845434050761,1.0975518653475966,-2.6130973034841114,['Streptomyces'],1
ERBB2,6.153846153846154,0.055366358999947886,0.8582845434050761,0.909897138756389,-2.6330449700969196,"['Streptomyces', 'Agrobacterium']",2
FTO,9.615384615384615,0.11717817699887885,0.8582845434050761,1.2390816543277698,-2.656664943725323,['Agrobacterium'],1
LOR,10.989010989010989,0.021163342106381395,0.8582845434050761,0.6931014024819948,-2.6722418804920127,"['Gardnerella', 'Streptomyces']",2
MAF,5.4945054945054945,0.1870678603935078,0.9003279711441625,1.5967136884601842,-2.676545350120718,['Streptomyces'],1
LIPC,9.615384615384615,0.11717817699887885,0.8582845434050761,1.283521037796135,-2.7519456314579025,['Delftia'],1
HMGCS1,15.384615384615385,0.07984310137714944,0.8582845434050761,1.1311071150792391,-2.8590901829075728,['Ralstonia'],1
MITF,5.128205128205129,0.19812816161259564,0.9003279711441625,1.7777754964352586,-2.877936176756465,['Streptomyces'],1
CUTC,7.6923076923076925,0.14116445617728643,0.8644642411618588,1.4838206333875446,-2.9050681239201888,['Streptomyces'],1
KYNU,15.384615384615385,0.07984310137714944,0.8582845434050761,1.1585495423321555,-2.928456181324506,['Ralstonia'],1
ABCC2,8.547008547008547,0.12925980507509166,0.8582845434050761,1.4332338736327177,-2.932297479246565,['Streptomyces'],1
ADK,6.688963210702341,0.04828240668706535,0.8582845434050761,0.9774716361663437,-2.9624115927351857,"['Streptomyces', 'Agrobacterium']",2
BCL2L1,6.688963210702341,0.04828240668706535,0.8582845434050761,0.9819916484017338,-2.9761103397371356,"['Streptomyces', 'Agrobacterium']",2
MKKS,9.615384615384615,0.11717817699887885,0.8582845434050761,1.4211741501531918,-3.047082111540868,['Agrobacterium'],1
CRX,12.820512820512821,0.09247270586801282,0.8582845434050761,1.3191748620195025,-3.140746586654904,['Kocuria'],1
KLF6,15.384615384615385,0.07984310137714944,0.8582845434050761,1.2428106894414113,-3.141442392169557,['Streptomyces'],1
LSP1,12.820512820512821,0.09247270586801282,0.8582845434050761,1.325258523156808,-3.155230821081647,['Ralstonia'],1
SMPD1,17.094017094017094,0.010213294050159659,0.8582845434050761,0.6988456015054092,-3.203553710519479,"['Ralstonia', 'Streptomyces']",2
CIPC,7.6923076923076925,0.14116445617728643,0.8644642411618588,1.6476149031056584,-3.2257494118953773,['Agrobacterium'],1
CR1,4.273504273504273,0.09943432026656271,0.8582845434050761,1.4270586637496032,-3.294019506574875,"['Streptomyces', 'Agrobacterium']",2
GSN,15.384615384615385,0.07984310137714944,0.8582845434050761,1.3760403498603233,-3.478205912704158,['Bradyrhizobium'],1
SUB1,12.145748987854251,0.003907355310469948,0.7468857313018081,0.6312791515416426,-3.500376311145517,"['Streptomyces', 'Bradyrhizobium', 'Agrobacterium']",3
CYP2E1,8.547008547008547,0.032166517611039835,0.8582845434050761,1.034326896092878,-3.5548048717726335,"['Streptomyces', 'Agrobacterium']",2
ANKH,12.820512820512821,0.09247270586801282,0.8582845434050761,1.6338520665031457,-3.889943212769432,['Streptomyces'],1
CDC25A,15.384615384615385,0.07984310137714944,0.8582845434050761,1.572605480376417,-3.9750619818317388,['Streptomyces'],1
CD86,3.4965034965034967,0.0764372050299877,0.8582845434050761,1.692976930264798,-4.353127412718191,"['Gardnerella', 'Streptomyces', 'Agrobacterium']",3
MAFF,15.384615384615385,0.0021746151934147412,0.6991387846828393,0.7291941431077421,-4.470618962559628,"['Ralstonia', 'Bradyrhizobium', 'Agrobacterium']",3
AHCY,15.384615384615385,0.07984310137714944,0.8582845434050761,1.962839893975102,-4.961454310266993,['Ralstonia'],1
CRP,3.1397174254317113,0.06195020142653293,0.8582845434050761,1.7999698303666238,-5.006480040500176,"['Gardnerella', 'Ralstonia', 'Streptomyces', 'Delftia']",4
HDAC1,8.547008547008547,0.009346471536418589,0.8582845434050761,1.0864244811459678,-5.076596928585286,"['Gardnerella', 'Kocuria', 'Streptomyces']",3
GPD1,19.23076923076923,0.008443524312445076,0.8582845434050761,1.0924941004467894,-5.215955200764238,"['Ralstonia', 'Agrobacterium']",2
CASP3,2.8756290438533427,0.0781427752969076,0.8582845434050761,2.1519780221689455,-5.485860406030924,"['Gardnerella', 'Streptomyces', 'Agrobacterium', 'Delftia']",4
GBA,21.978021978021978,0.00682544912366491,0.8582845434050761,1.1274757146520007,-5.622830905659013,"['Streptomyces', 'Agrobacterium']",2
LOX,5.044136191677175,0.01580978219352396,0.8582845434050761,1.6103246905901543,-6.678220043933401,"['Gardnerella', 'Ralstonia', 'Streptomyces', 'Agrobacterium']",4
SCO1,28.846153846153847,0.00047956049263813143,0.616714793532637,1.0783133485583076,-8.241161284321553,"['Streptomyces', 'Bradyrhizobium', 'Agrobacterium']",3
